slug,url,status,bytes,path
world-oil-price-volatility-middle-east-geopolitics-and-pakistans-in%ef%ac%82ation-dynamics,https://file.pide.org.pk/pdfpideresearch/pv-53-world-oil-price-volatility-middle-east-geopolitics-and-pakistans-inflation-dynamics.pdf,already_present,2942044,pdfs/2026/03/pv-53-world-oil-price-volatility-middle-east-geopolitics-and-pakistans-inflation-dynamics.pdf
media-coverage-pide-x-ecp-mou-signing-ceremony,https://file.pide.org.pk/pdfpideresearch/media-coverage-pide-x-ecp-mou-signing-ceremony.pdf,already_present,630253,pdfs/2026/03/media-coverage-pide-x-ecp-mou-signing-ceremony.pdf
economic-fallout-the-eu-india-free-trade-agreement-and-pakistans-trade-vulnerability,https://file.pide.org.pk/pdfpideresearch/pv-52-economic-fallout-the-eu-india-free-trade-agreement-and-pakistans-trade-vulnerability.pdf,already_present,10266684,pdfs/2026/02/pv-52-economic-fallout-the-eu-india-free-trade-agreement-and-pakistans-trade-vulnerability.pdf
the-landscape-of-ai-in-education-and-research-knowledge-users-perspectives,https://file.pide.org.pk/pdfpideresearch/wp-26-01-the-landscape-of-ai-in-education-and-research-knowledge-users-perspectives.pdf,already_present,1969928,pdfs/2026/02/wp-26-01-the-landscape-of-ai-in-education-and-research-knowledge-users-perspectives.pdf
unlocking-asean-through-vietnam-a-strategic-path-for-pakistans-trade-diversification,https://file.pide.org.pk/pdfpideresearch/kb-140-unlocking-asean-through-vietnam-a-strategic-path-for-pakistans-trade-diversification.pdf,already_present,1076518,pdfs/2026/02/kb-140-unlocking-asean-through-vietnam-a-strategic-path-for-pakistans-trade-diversification.pdf
e-governance-in-pakistan-where-pakistan-stands-and-where-it-can-go,https://file.pide.org.pk/pdfpideresearch/kb-139-e-governance-in-pakistan-where-pakistan-stands-and-where-it-can-go.pdf,already_present,4965706,pdfs/2026/01/kb-139-e-governance-in-pakistan-where-pakistan-stands-and-where-it-can-go.pdf
e-governance-in-pakistan-where-pakistan-stands-and-where-it-can-go,http://www.adb.org/sites/default/ﬁles/publication/1067316/pakistan-digital-ecosystem-diagnostic-report.pdf,external_citation,0,
reclaiming-the-flow-a-new-urban-water-vision-for-pakistan,https://file.pide.org.pk/pdfpideresearch/kb-138-reclaiming-the-flow-a-new-urban-water-vision-for-pakistan.pdf,already_present,2914411,pdfs/2026/01/kb-138-reclaiming-the-flow-a-new-urban-water-vision-for-pakistan.pdf
media-coverage-53rd-csa-probationers-visit-to-pide,https://file.pide.org.pk/pdfpideinpress/pip-media-coverage-53rd-csa-probationers-visit-to-pide.pdf,already_present,470792,pdfs/2026/01/pip-media-coverage-53rd-csa-probationers-visit-to-pide.pdf
media-coverage-seminar-on-urbanization,https://file.pide.org.pk/pdfpideinpress/pip-media-coverage-seminar-on-urbanization.pdf,already_present,758056,pdfs/2026/01/pip-media-coverage-seminar-on-urbanization.pdf
media-coverage-whose-interest-conflicts-with-the-invisible-hand,https://file.pide.org.pk/pdfpideinpress/pip-media-coverage-whose-interest-conflicts-with-the-invisible-hand.pdf,already_present,252948,pdfs/2026/01/pip-media-coverage-whose-interest-conflicts-with-the-invisible-hand.pdf
media-coverage-national-housing-policy,https://file.pide.org.pk/pdfpideinpress/pip-media-coverage-national-housing-policy.pdf,already_present,556037,pdfs/2026/01/pip-media-coverage-national-housing-policy.pdf
media-coverage-pakistans-fisheries-and-aquaculture-policy-2025-2035,https://file.pide.org.pk/pdfpideinpress/pip-media-coverage-pakistans-fisheries-and-aquaculture-policy-2025-2035.pdf,already_present,491180,pdfs/2026/01/pip-media-coverage-pakistans-fisheries-and-aquaculture-policy-2025-2035.pdf
rasta-local-research-local-solutions-political-governance-volume-xxvi,https://file.pide.org.pk/pdfpideresearch/book-rasta-local-research-local-solutions-political-governance-volume-xxvi.pdf,already_present,10423758,pdfs/2026/01/book-rasta-local-research-local-solutions-political-governance-volume-xxvi.pdf
rasta-local-research-local-solutions-sustainable-development-volume-xxv,https://file.pide.org.pk/pdfpideresearch/book-rasta-local-research-local-solutions-sustainable-development-volume-xxv.pdf,already_present,14669410,pdfs/2026/01/book-rasta-local-research-local-solutions-sustainable-development-volume-xxv.pdf
rasta-local-research-local-solutions-human-capital-and-opportunities-volume-xxiv,https://file.pide.org.pk/pdfpideresearch/book-rasta-local-research-local-solutions-human-capital-and-opportunities-volume-xxiv.pdf,already_present,13996682,pdfs/2026/01/book-rasta-local-research-local-solutions-human-capital-and-opportunities-volume-xxiv.pdf
rasta-local-research-local-solutions-sludge-and-development-volume-xxiii,https://file.pide.org.pk/pdfpideresearch/book-rasta-local-research-local-solutions-sludge-and-development-volume-xxiii.pdf,already_present,23855383,pdfs/2026/01/book-rasta-local-research-local-solutions-sludge-and-development-volume-xxiii.pdf
rasta-local-research-local-solutions-fiscal-management-volume-xxii,https://file.pide.org.pk/pdfpideresearch/book-rasta-local-research-local-solutions-fiscal-management-volume-xxii.pdf,already_present,9787705,pdfs/2026/01/book-rasta-local-research-local-solutions-fiscal-management-volume-xxii.pdf
rasta-local-research-local-solutions-tech-for-competition-and-growth-volume-xxi,https://file.pide.org.pk/pdfpideresearch/book-rasta-local-research-local-solutions-tech-for-competition-and-growth-volume-xxi.pdf,already_present,34644887,pdfs/2026/01/book-rasta-local-research-local-solutions-tech-for-competition-and-growth-volume-xxi.pdf
cop-and-climate-change-pakistans-road-to-resilience,https://file.pide.org.pk/pdfpideresearch/discourse-2025-04-cop-and-climate-change-pakistans-road-to-resilience.pdf,already_present,4927555,pdfs/2026/01/discourse-2025-04-cop-and-climate-change-pakistans-road-to-resilience.pdf
cop-and-climate-change-pakistans-road-to-resilience,https://file.pide.org.pk/pdfpideresearch/discourse-2025-04-cop-and-climate-change-pakistans-road-to-resilience-high-resolution.pdf,already_present,392666153,pdfs/2026/01/discourse-2025-04-cop-and-climate-change-pakistans-road-to-resilience-high-resolution.pdf
navigating-asymmetrical-climate-vulnerabilities,https://file.pide.org.pk/pdfpideresearch/discourse-2025-04-01-navigating-asymmetrical-climate-vulnerabilities.pdf,already_present,338833,pdfs/2026/01/discourse-2025-04-01-navigating-asymmetrical-climate-vulnerabilities.pdf
leading-through-crisis-an-exclusive-interview-with-chairman-ndma-lieutenant,https://file.pide.org.pk/pdfpideresearch/discourse-2025-04-02-leading-through-crisis-an-exclusive-interview-with-chairman-ndma-lieutenant-general-inam-haider-malik.pdf,already_present,642624,pdfs/2026/01/discourse-2025-04-02-leading-through-crisis-an-exclusive-interview-with-chairman-ndma-lieutenant-general-inam-haider-malik.pdf
parametric-insurance-transforming-the-insurance-landscape-in-pakistan,https://file.pide.org.pk/pdfpideresearch/discourse-2025-04-03-parametric-insurance-transforming-the-insurance-landscape-in-pakistan.pdf,already_present,10237560,pdfs/2026/01/discourse-2025-04-03-parametric-insurance-transforming-the-insurance-landscape-in-pakistan.pdf
whats-new-at-cop30-and-how-developing-countries-especially-pakistan-can-negotiate-more-efficiently,https://file.pide.org.pk/pdfpideresearch/discourse-2025-04-04-whats-new-at-cop30-and-how-developing-countries-especially-pakistan-can-negotiate-more-efficiently.pdf,already_present,715545,pdfs/2026/01/discourse-2025-04-04-whats-new-at-cop30-and-how-developing-countries-especially-pakistan-can-negotiate-more-efficiently.pdf
cbam-and-the-need-for-an-emissions-trading-system-in-pakistan,https://file.pide.org.pk/pdfpideresearch/discourse-2025-04-05-cbam-and-the-need-for-an-emissions-trading-system-in-pakistan.pdf,already_present,7874796,pdfs/2026/01/discourse-2025-04-05-cbam-and-the-need-for-an-emissions-trading-system-in-pakistan.pdf
operationalizing-climate-justice-in-pakistan,https://file.pide.org.pk/pdfpideresearch/discourse-2025-04-06-operationalizing-climate-justice-in-pakistan.pdf,already_present,4547463,pdfs/2026/01/discourse-2025-04-06-operationalizing-climate-justice-in-pakistan.pdf
human-roots-of-resilience-how-local-knowledge-and-smart-farming-drive-climate-adaptation-in-pakistan,https://file.pide.org.pk/pdfpideresearch/discourse-2025-04-07-human-roots-of-resilience-how-local-knowledge-and-smart-farming-drive-climate-adaptation-in-pakistan.pdf,already_present,8717473,pdfs/2026/01/discourse-2025-04-07-human-roots-of-resilience-how-local-knowledge-and-smart-farming-drive-climate-adaptation-in-pakistan.pdf
pakistans-struggle-in-disaster-and-climate-governance,https://file.pide.org.pk/pdfpideresearch/discourse-2025-04-08-pakistans-struggle-in-disaster-and-climate-governance.pdf,already_present,16414561,pdfs/2026/01/discourse-2025-04-08-pakistans-struggle-in-disaster-and-climate-governance.pdf
climate-risk-and-vulnerability-assessment-of-pakistan,https://file.pide.org.pk/pdfpideresearch/discourse-2025-04-09-climate-risk-and-vulnerability-assessment-of-pakistan.pdf,already_present,4129366,pdfs/2026/01/discourse-2025-04-09-climate-risk-and-vulnerability-assessment-of-pakistan.pdf
why-policy-must-look-beyond-crop-burning-to-tackle-smog,https://file.pide.org.pk/pdfpideresearch/discourse-2025-04-10-why-policy-must-look-beyond-crop-burning-to-tackle-smog.pdf,already_present,5925289,pdfs/2026/01/discourse-2025-04-10-why-policy-must-look-beyond-crop-burning-to-tackle-smog.pdf
bridging-the-climate-finance-gap-pakistans-evolving-landscape-the-road-ahead,https://file.pide.org.pk/pdfpideresearch/discourse-2025-04-11-bridging-the-climate-finance-gap-pakistans-evolving-landscape-and-the-road-ahead.pdf,already_present,715332,pdfs/2026/01/discourse-2025-04-11-bridging-the-climate-finance-gap-pakistans-evolving-landscape-and-the-road-ahead.pdf
bridging-the-climate-finance-gap-pakistans-evolving-landscape-the-road-ahead,https://transparency.org.pk/PUBLICATION/Financing-Climate-Action-Enhancing-Effectiveness-And-Transparency-In-Pakistan%27s-Climate-Governance-Frameworks.pdf,external_citation,0,
pakistans-climate-finance-landscape-bridging-the-gap-between-commitments-and-capacity,https://file.pide.org.pk/pdfpideresearch/discourse-2025-04-12-pakistans-climate-finance-landscape-bridging-the-gap-between-commitments-and-capacity.pdf,already_present,6979025,pdfs/2026/01/discourse-2025-04-12-pakistans-climate-finance-landscape-bridging-the-gap-between-commitments-and-capacity.pdf
pakistans-climate-adaptation-dilemma-maladaptation-consequences-and-governing-gaps,https://file.pide.org.pk/pdfpideresearch/discourse-2025-04-13-pakistans-climate-adaptation-dilemma-maladaptation-consequences-and-governing-gaps.pdf,already_present,4908119,pdfs/2026/01/discourse-2025-04-13-pakistans-climate-adaptation-dilemma-maladaptation-consequences-and-governing-gaps.pdf
pakistans-climate-adaptation-dilemma-maladaptation-consequences-and-governing-gaps,https://unfccc.int/sites/default/files/resource/National_Adaptation_Plan_Pakistan.pdf,external_citation,0,
road-map-for-gilgit-baltistan-disaster-risk-reduction-policy-gb-drr-policy,https://file.pide.org.pk/pdfpideresearch/discourse-2025-04-14-road-map-for-gilgit-baltistan-disaster-risk-reduction-policy-gb-drr-policy.pdf,already_present,4418407,pdfs/2026/01/discourse-2025-04-14-road-map-for-gilgit-baltistan-disaster-risk-reduction-policy-gb-drr-policy.pdf
cop-30-and-pakistans-climate-diplomacy-strategy,https://file.pide.org.pk/pdfpideresearch/discourse-2025-04-15-cop-30-and-pakistans-climate-diplomacy-strategy.pdf,already_present,4147830,pdfs/2026/01/discourse-2025-04-15-cop-30-and-pakistans-climate-diplomacy-strategy.pdf
cop-30-and-pakistans-climate-diplomacy-strategy,https://pakistan.un.org/sites/default/files/2025-03/CCA%202024%20update_UN%20Pakistan_climate%20financing_CLEAN_ed_26feb25_.pdf,external_citation,0,
tourism-in-a-warming-world,https://file.pide.org.pk/pdfpideresearch/discourse-2025-04-16-tourism-in-a-warming-world.pdf,already_present,12352000,pdfs/2026/01/discourse-2025-04-16-tourism-in-a-warming-world.pdf
is-water-poverty-the-next-big-threat-to-urban-stability,https://file.pide.org.pk/pdfpideresearch/discourse-2025-04-17-is-water-poverty-the-next-big-threat-to-urban-stability.pdf,already_present,7574484,pdfs/2026/01/discourse-2025-04-17-is-water-poverty-the-next-big-threat-to-urban-stability.pdf
augmenting-cost-of-climate-inaction,https://file.pide.org.pk/pdfpideresearch/discourse-2025-04-18-augmenting-cost-of-climate-inaction.pdf,already_present,6298212,pdfs/2026/01/discourse-2025-04-18-augmenting-cost-of-climate-inaction.pdf
pakistans-environmental-pathways-insights-and-solutions-from-pides-research,https://file.pide.org.pk/pdfpideresearch/discourse-2025-04-19-pakistans-environmental-pathways-insights-and-solutions-from-pides-research.pdf,already_present,6884510,pdfs/2026/01/discourse-2025-04-19-pakistans-environmental-pathways-insights-and-solutions-from-pides-research.pdf
media-coverage-pide-policy-session-on-the-imf-extended-fund-facility-eff,https://file.pide.org.pk/pdfpideinpress/pip-media-coverage-pide-policy-session-on-the-imf-extended-fund-facility-eff.pdf,already_present,959471,pdfs/2025/12/pip-media-coverage-pide-policy-session-on-the-imf-extended-fund-facility-eff.pdf
media-coverage-pide-and-unicef-joint-conference-on-shaping-policy-through-evidence-strengthening-systems-for-children-in-pakistan,https://file.pide.org.pk/pdfpideinpress/pip-media-coverage-pide-and-unicef-joint-conference-on-shaping-policy.pdf,already_present,959268,pdfs/2025/12/pip-media-coverage-pide-and-unicef-joint-conference-on-shaping-policy.pdf
media-coverage-seminar-on-transition-to-student-learning-outcomes-based-curriculum-assessments,https://sgp1.digitaloceanspaces.com/file.pide.org.pk/pdfpideinpress/pip-media-coverage-seminar-on-transition-to-student-learning-outcomes-based-curriculum-assessments.pdf,external_citation,0,
media-coverage-high-level-national-leadership-dialogue,https://file.pide.org.pk/pdfpideinpress/pip-media-coverage-high-level-national-leadership-dialogue.pdf,already_present,649394,pdfs/2025/12/pip-media-coverage-high-level-national-leadership-dialogue.pdf
the-generation-of-poverty-in-pakistan-a-policy-perspective-from-2001-to-2024,https://file.pide.org.pk/pdfpideresearch/pv-51-the-generation-of-poverty-in-pakistan-a-policy-perspective-from-2001-to-2024.pdf,already_present,5869962,pdfs/2025/12/pv-51-the-generation-of-poverty-in-pakistan-a-policy-perspective-from-2001-to-2024.pdf
media-coverage-seminar-on-the-challenges-of-low-savings-in-pakistan,https://file.pide.org.pk/pdfpideinpress/pip-media-coverage-seminar-on-the-challenges-of-low-savings-in-pakistan.pdf,already_present,734291,pdfs/2025/12/pip-media-coverage-seminar-on-the-challenges-of-low-savings-in-pakistan.pdf
media-coverage-seminar-on-clean-air-green-future-smog-mitigation-resilience-and-carbon-credit-feasibility,https://file.pide.org.pk/pdfpideinpress/pip-media-coverage-seminar-on-clean-air-green-future-smog-mitigation-resilience-and-carbon-credit-feasibility.pdf,already_present,677195,pdfs/2025/12/pip-media-coverage-seminar-on-clean-air-green-future-smog-mitigation-resilience-and-carbon-credit-feasibility.pdf
beyond-access-rethinking-electricity-equity-in-pakistan,https://file.pide.org.pk/pdfpideresearch/kb-137-beyond-access-rethinking-electricity-equity-in-pakistan.pdf,already_present,1468396,pdfs/2025/12/kb-137-beyond-access-rethinking-electricity-equity-in-pakistan.pdf
media-coverage-knowledge-brief-circular-debt-and-electricity-tariffs-unequal-burdens-across-household-quintiles-in-pakistan,https://file.pide.org.pk/pdfpideinpress/pip-media-coverage-knowledge-brief-circular-debt-and-electricity-tariffs.pdf,already_present,624123,pdfs/2025/12/pip-media-coverage-knowledge-brief-circular-debt-and-electricity-tariffs.pdf
media-coverage-seminar-on-pide-pbs-deliberations-on-data-for-policy-research,https://file.pide.org.pk/pdfpideinpress/pip-media-coverage-seminar-on-pide-pbs-deliberations-on-data-for-policy-research.pdf,already_present,529635,pdfs/2025/12/pip-media-coverage-seminar-on-pide-pbs-deliberations-on-data-for-policy-research.pdf
pak-afghan-trade-policy-proposals-and-confidence-building-measures-for-institutional-arrangements,https://file.pide.org.pk/pdfpideresearch/rr-218-pak-afghan-trade-policy-proposals-and-confidence-building-measures-for-institutional-arrangements.pdf,already_present,2869383,pdfs/2025/12/rr-218-pak-afghan-trade-policy-proposals-and-confidence-building-measures-for-institutional-arrangements.pdf
